Qsubj,Reply,final_score,label,confidence,reason,student_20k_pred,student_20k_pred_name,student_20k_confidence,student_20k_prob_0,student_20k_prob_1,student_20k_prob_2,student_100k_pred,student_100k_pred_name,student_100k_confidence,student_100k_prob_0,student_100k_prob_1,student_100k_prob_2,models_disagree,student_20k_correct,student_100k_correct
中美在科技领域的竞争越发激烈，国产替代刻不容缓。请介绍一下公司UOS操作系统的发展前景与迭代情况。同时请问UOS操作系统能否接人并运行文心一言、chapGPT 之类的智能软件。,投资者您好，据了解统信软件是自主操作系统领域的领先厂商，业务涉及桌面、服务器、专用操作系统等领域，并持续投入研发进行产品升级迭代，完善生态适配等。统信软件具体业务情况，请您关注其发布的相关新闻信息。,0.8045219119815634,1,0.82,回答仅给出统信软件的笼统定性描述，未提及UOS具体迭代进展和AI软件接入能力，对核心问题避重就轻，且将详情推给统信软件自身披露。,2,Evasive,0.6208269000053406,0.02321436256170273,0.3559587597846985,0.6208269000053406,2,Evasive,0.6462645530700684,0.023864494636654854,0.32987096905708313,0.6462645530700684,False,False,False
公司旗下各药厂长期不生产的产品，是否存在再注册不批准的风险？,尊敬的投资者，您好！截至目前，公司没有应披露而未披露的重大事项。,0.9050245809590814,2,0.95,投资者问的是长期不生产产品的再注册风险，董秘用'无应披露未披露重大事项'的套话完全回避了具体问题，属于转移话题和推脱。,0,Direct,0.7284003496170044,0.7284003496170044,0.18560025095939636,0.08599945157766342,0,Direct,0.6278915405273438,0.6278915405273438,0.21825726330280304,0.15385115146636963,False,False,False
公司在新冠试剂等方面有一大优势就是原料液等自产，请问目前自产比例是多少？公司是否考虑扩大原料液生产规模，向同业提供原料液？,"投资者您好！感谢您的关注。公司主要核心原材料均是自主设计和生产，不依赖外部供应商,可在最短时间内供给产品研制及大规模生产所必须的关键物料包括逆转录酶、热启动酶等,且暂无对外销售。谢谢！",0.9177770031701024,1,0.82,回答确认了核心原材料自产且暂无对外销售，但未给出投资者要求的自产比例具体数字，属于定性代替定量。,0,Direct,0.7875731587409973,0.7875731587409973,0.18835388123989105,0.02407291904091835,0,Direct,0.6305733323097229,0.6305733323097229,0.33605310320854187,0.033373504877090454,False,False,False
"公司品牌长年位居饮料榜前列，也是中国知名品牌前300强。公司应该让香飘飘没有天花板，让香飘飘三个字不仅仅是奶茶。香飘飘是饮料但不是奶茶！香飘飘可以是水，牛奶，各种餐饮食品。Meco是可以通过产品升级换代变成即饮果汁和功能饮料。兰芳园作为特殊获取品牌，可以往糕点继续延伸。香飘飘公司该战略性开始延伸而不是只做营销了
								",尊敬的投资者您好，公司通过不断丰富产品矩阵以满足不同目标消费人群的消费需求。目前旗下品牌包括“香飘飘”“MECO”“兰芳园”等品牌，产品囊括固体冲泡奶茶、果汁茶、液体奶茶和泛冲泡多品类，未来将积极探测不同的产品品类以满足不同消费人群的需求，感谢您的关注与建议！,0.7049207256283464,2,0.88,投资者核心诉求是公司是否有品牌延伸的具体战略规划，董秘仅复述现有品牌和产品线，用'积极探测'等模糊表述回应，属于同义复述+虚假安抚，无增量信息。,1,Intermediate,0.6243297457695007,0.19364669919013977,0.6243297457695007,0.18202359974384308,1,Intermediate,0.5989806056022644,0.2062019407749176,0.5989806056022644,0.1948174685239792,False,False,False
近日，专注于EMS（电子制造服务）行业的时事通讯机构MMI发布了新一年度的全球最大EMS供应商Top 50榜单，光弘科技再次进入EMS供应商全球50强，位列第18位，排名较上一年进一步提升。你们卓翼科技在代工企业里排什么位置？,您好，根据MMI发布的全球最大EMS供应商Top50榜单等公开信息，卓翼科技于2019年起连续三年进入全球EMS厂商50强。感谢您的关注。,0.354367739420328,1,0.82,投资者问的是卓翼科技当前在代工企业中的排名位置，董秘只提及2019年起连续三年进入50强，未给出最新年度的具体排名，回避了核心问题。,0,Direct,0.4311290979385376,0.4311290979385376,0.4030897915363312,0.1657811403274536,0,Direct,0.4897424280643463,0.4897424280643463,0.34099066257476807,0.16926687955856323,False,False,False
尊敬的董秘，您好！请问贵公司产品能否应用于云宇宙？,您好，感谢您对公司的关注。公司是一家集光成像、光显示、光感知为核心技术的专业镜头、光电产品及系统解决方案提供商。经过多年光学领域技术的沉淀和深耕，公司掌握了光学镜头及光电产品的设计开发、超精密模具技术及智能制造技术，拥有非球面镜片、菲涅尔镜片、自由曲面镜片等核心光学器件的制造工艺，从光学设计、模具设计、精密加工、开发到全智能组装制造系统，公司的光电产品在光成像、光显示、光感知领域已形成完整的产业链。公司主要提供AR/VR中的光学镜头，并具备做AR/VR一体机的能力，公司产品应用领域广泛，谢谢。,0.7389800869886529,1,0.82,投资者问产品能否应用于元宇宙，董秘大篇幅介绍公司技术和产业链，仅提及AR/VR相关能力，未直接回答是否应用于元宇宙，属于避重就轻、定性代替定量。,0,Direct,0.5866966843605042,0.5866966843605042,0.3403247594833374,0.07297854125499725,0,Direct,0.6120399832725525,0.6120399832725525,0.3158906400203705,0.07206940650939941,False,False,False
俄罗斯禁止出口氨基酸出口，对公司业务有积极意义吗？,您好！感谢您对公司的关注与支持！安迪苏的业务遍及全球，销售团队分布在欧洲/独联体、中东/非洲、印度次大陆、北美、南美和中美洲、亚太和中国七个地区。俄罗斯本地蛋氨酸生产产能在全球占比较小，不足以对全球市场产生任何重大影响，相关禁止出口政策对公司业务无影响。,0.7213006869407484,0,0.92,明确回答了俄罗斯禁令对公司业务无影响，并给出了定性结论和原因（俄罗斯产能占比小），属于直接响应。,1,Intermediate,0.5012414455413818,0.4554497301578522,0.5012414455413818,0.04330889880657196,0,Direct,0.5036680698394775,0.5036680698394775,0.46021291613578796,0.03611897677183151,True,False,True
董秘，您好，3月19到26日间公司股票大宗交易近3亿元，随后29日散播无关紧要的消息连拉升3个涨停，请问公司是否有义务向证监会举证此股票操纵违法行为？接盘的机构是否和公司相互勾结？此外大宗交易卖方股东有无和公司桌子协议？,您好，公司严格遵守证监会及深交所的相关法律法规，不存在违法交易行为，谢谢关注。,0.7598929231088818,1,0.78,投资者提出多个具体质疑（大宗交易方信息、是否举证、是否有桌下协议），董秘仅笼统否认违法行为，未逐一回应核心诉求，属避重就轻的部分响应。,0,Direct,0.44998931884765625,0.44998931884765625,0.29789140820503235,0.2521193027496338,2,Evasive,0.4194004237651825,0.27233830094337463,0.3082612454891205,0.4194004237651825,True,False,False
"提问西部矿业：西矿管理层对铜价和镍价的市场趋势是什么看法？谢谢！
								",尊敬的投资者您好！近期有色金属价格大幅上涨主要受俄乌冲突影响。俄罗斯供应全球约10%的镍，4.2%的铜，市场担心俄乌冲突对铜镍的生产和运输产生较大影响。镍和铜本身就处在供求关系偏紧的低库存情况下，如果俄乌冲突继续，镍价和铜价仍有较大的上行风险。目前按俄乌谈判进入到第三轮，如果军事冲突得到解决，镍价和铜价大概率会出现较大的回落。鉴于地缘政治的高度复杂性，镍价和铜价走势也存在较大的不确定性。感谢您对公司的关注。,0.804853349216506,0,0.85,投资者问管理层对铜价和镍价的看法，董秘给出了具体的供需分析、地缘政治影响及不同情景下的价格走势判断，提供了实质性的定性结论。,1,Intermediate,0.778963029384613,0.08010400831699371,0.778963029384613,0.14093290269374847,1,Intermediate,0.8167914152145386,0.09005569666624069,0.8167914152145386,0.09315285086631775,False,False,False
请问贵公司有没有生产Mini LED，有没有这方面布局，在Mini LED应用端是不是属于头部企业，公司对未来的发展有没有信心，公司回购股份，实施回购股份的股价在多少，,TCL华星对Mini-LED显示技术一直有着极高关注度并积极布局产品的研发革新。早于2019年8月便全球首发基于Mini-LEDonTFT的MLED星曜产品，并首创玻璃基板集成LED方案。公司近期将发布全球首款Miniled曲面显示器产品，预计于下半年量产。Miniled技术匹配电竞市场对高刷新、高对比、曲面显示的需求，同时也有效支持HDR高动态显示效果。21年上半年，华星电竞显示器出货量全球前二，在电竞显示领域全球领先的市场地位，也将加速Miniled技术于电竞显示领域的应用。未来公司将持续以股权投资、战略合作等方式，与产业链合作伙伴共同推动在Miniled、MicroLed等新型显示技术的研发，加速下一代显示产业链生态联盟建设，共同引领未来技术发展趋势。关于2021年公司回购方案请以公司公告为准，本次回购方案中，回购价格为不超过人民币12.00元/股（含），具体回购数量以回购期满时实际回购的股份数量为准。关于本次回购方案更多信息请详见《2021年回购部分社会公众股份的回购报告书》（公告编号：2021-072）。,0.7583407338684292,0,0.88,回答覆盖了Mini LED布局、头部地位、未来发展信心及回购价格(不超过12元/股)等多个核心诉求，提供了具体产品、时间节点和量化数据。,1,Intermediate,0.7830480933189392,0.04827935993671417,0.7830480933189392,0.16867248713970184,1,Intermediate,0.7329070568084717,0.07113830745220184,0.7329070568084717,0.1959546059370041,False,False,False
你好！贵公司有工业母机方面的产品吗？在工业母机方面有何布局？与那些企业有相关合作？谢谢,尊敬的投资者您好，公司的产品主要应用于数控机床、激光、半导体、电力电子、储能、氢能、工业洗涤等领域，工业温控产品保障了上述领域设备运行的安全性、可靠性，提高了设备的精度及寿命。公司在国内数控机床和激光设备温控领域具备一定业务规模和产品覆盖面，是德国埃马克集团（EMAG）、尼得科（Nidec）、海天精工（601882）、纽威数控（688697）、浙海德曼（688577）、锐科激光（300747）、海目星（688559）等国内外知名企业的良好合作伙伴。随着工业温控产品的迭代升级和工艺的进一步完善，公司的产品组合、解决方案不断丰富更新，行业应用面不断扩展，公司作为国内主要的工业温控整体解决方案服务商的角色将得到不断提升。谢谢。,0.7092639454886336,0,0.92,投资者问是否有工业母机产品、布局及合作企业，董秘明确说明产品应用于数控机床等领域，并列举了具体合作企业名称及代码，信息具体且有增量。,1,Intermediate,0.5248401165008545,0.3701889216899872,0.5248401165008545,0.10497097671031952,1,Intermediate,0.5730937123298645,0.34654808044433594,0.5730937123298645,0.08035816997289658,False,False,False
请问贵公司2022年服务器市场占有率是多少？与百度文心一言合作的飞浆进展如何？,尊敬的投资者，您好。中国长城信创产品已实现中央机关全覆盖和进入30个省市政府采购目录，AI服务器产品已经和多家GPU厂商、解决方案公司进行适配且已在行业进行应用。,0.9162752450475552,2,0.92,投资者问两个具体问题：服务器市占率数据和飞桨合作进展，董秘均未回答，转而谈信创覆盖和AI适配等无关信息，属于转移话题。,1,Intermediate,0.593967854976654,0.08527838438749313,0.593967854976654,0.32075372338294983,1,Intermediate,0.6556307673454285,0.07506203651428223,0.6556307673454285,0.2693071961402893,False,False,False
请问红牛相关案件什么时候宣判？请问案件审理时间表？,您好，目前公司和中国红牛的合作正常，相关案件正在审理过程当中，对公司生产经营不构成重大影响。感谢您的关注。,0.6788730672881131,2,0.92,投资者问的是案件宣判时间和审理时间表，董秘未给出任何时间节点，仅用'正在审理过程中'和'不构成重大影响'进行虚假安抚和推迟回答，完全逃避核心诉求。,0,Direct,0.5667945146560669,0.5667945146560669,0.34631824493408203,0.08688724786043167,0,Direct,0.6309382319450378,0.6309382319450378,0.3031042516231537,0.06595750153064728,False,False,False
互动平台一直回复公司在原料药、制剂、CDMO和创新药方面这十多年不断发展，为投资者带来价值。 原料药和制剂被健友股份赶超并远远甩在身后。 CDMO和创新药通过并购一个赛湾和在国外公司投几个品种，完全没有踩准方向，国内的CDMO和创新药研发发展红红火火，海普瑞却通过并购投资转移国内资产和业务到海外，造成资产和业务透明度越来越差，请问这是海普瑞越来越得不到市场认可的根本原因吗？,尊敬的投资者，您好！海普瑞并购和投资海外企业是公司开展全球化经营，实施业务转型的必要和合理的选择，并且已经达到预期的目标，未呈现您所提及的相关问题。谢谢您的关注！,0.7638224893021068,2,0.88,投资者质疑具体业务方向和市场认可度下降的原因，董秘仅用'必要和合理的选择'、'已达到预期目标'等虚假安抚式定性表述否认问题，未提供任何具体数据或事实反驳，属于同义复述+虚假安抚。,1,Intermediate,0.5402917861938477,0.27300748229026794,0.5402917861938477,0.18670068681240082,1,Intermediate,0.5853983759880066,0.100493885576725,0.5853983759880066,0.3141076862812042,False,False,False
请问公司是否有基于芯驰科技芯片的域控制器定点项目？,您好，在智能驾驶域控制器方面，公司新一代轻量级智能驾驶平台，实现高低速自动驾驶辅助功能融合，目前已获得多家主流自主品牌及合资车厂的项目定点。公司第一代高算力自动驾驶域控制器平台，主打高性能，打造车辆智能化亮点，已率先在小鹏汽车的P7、P5车型上大规模量产供货；新一代高算力自动驾驶域控制器平台基于英伟达Orin系列芯片打造，将实现算力大幅提升，可支持实现冗余设计及未来升级高级别的自动驾驶功能，目前公司新一代高算力自动驾驶域控制器已获得众多项目定点，包括传统自主品牌客户和新造车势力。谢谢！,0.639033625503494,1,0.88,投资者明确问是否有基于芯驰科技芯片的定点项目，董秘详细介绍了域控制器业务但只提到英伟达Orin芯片，对芯驰科技只字未提，属于避重就轻。,1,Intermediate,0.5141565203666687,0.42314326763153076,0.5141565203666687,0.06270020455121994,0,Direct,0.5096348524093628,0.5096348524093628,0.4478291869163513,0.04253598302602768,True,True,False
1）公司披露“2020年公司用于高端装备制造及新材料领域的高附加值、高技术含量的产品收入占营业收入的比例约16%”，请问这里的“高附加值、高技术含量的产品”值得是哪些，划分标准是什么，是根据单价还是应用领域，与之对应的一般产品指的是哪些？2）公司自有资金项目“中大口径直缝焊管生产线”在2020年显示已转固，能释放多少产能呢，与之前的大口径焊管生产线有何区别？,您好，公司综合考虑产品单价、利润率等指标来制定此划分标准，产品主要包括用于油气开采的油井管、用于核电的U型蒸发器传热管以及其他精密管等。公司自有资金项目“中大口径直缝焊管生产线”的投建，主要目的在于目前中、大口径特殊合金钢、镍基合金钢焊接管在油气输送领域的应用不断增加，公司在现有焊管生产线能满足大口径厚壁管的生产基础上，新增一套产能10000吨的焊管生产线，实现产能扩容，以满足公司合同正常生产交货及后续接单。项目建成后形成年产油气输送特种合金焊接管材10000吨的生产能力。感谢您对公司的关注，谢谢！,0.6236599558913496,0,0.93,对两个子问题均给出具体回答：划分标准（单价+利润率）、具体产品类别、新产线产能（10000吨）及与原产线的区别，提供了增量信息。,1,Intermediate,0.5535816550254822,0.41253650188446045,0.5535816550254822,0.03388185426592827,1,Intermediate,0.5410091280937195,0.41878095269203186,0.5410091280937195,0.040209971368312836,False,False,False
董秘您好，公司在军工上有什么业务？公司业绩一直亏损，在人工智能方面有排名多少？,您好，公司的主营业务方向为人工智能为核心的工业级巡检机器人、无人机产品、轨道交通、智慧城市系列产品等。目前暂无官方发布的关于人工智能领域的公司排名。感谢您对公司的关注！,0.8472065670342491,1,0.85,回答了主营业务和AI排名问题，但完全回避了军工业务和业绩亏损两个核心问题，属于避重就轻。,0,Direct,0.9231234192848206,0.9231234192848206,0.06331585347652435,0.013560735620558262,0,Direct,0.857282280921936,0.857282280921936,0.1268821358680725,0.015835586935281754,False,False,False
请问公司是否有布局中药资源的打算。未来中药原材料资源决定公司发展的瓶颈。,您的提醒非常重要！公司正在严密观测中药材的价格变动，不排除在条件适宜时开展关键中药材的资源布局工作。谢谢！,0.8597670370039939,2,0.88,回答未提供任何具体布局计划或时间节点，'不排除'属虚假安抚与推迟回答，无增量信息。,1,Intermediate,0.46922045946121216,0.2792382836341858,0.46922045946121216,0.25154122710227966,2,Evasive,0.4690488278865814,0.07524320483207703,0.45570802688598633,0.4690488278865814,True,False,True
"公司有成熟的工业互联网APP吗？								",尊敬的投资者，您好！公司的智慧显示终端工厂实现了企业数字化和管理信息化，工厂全面引入智能制造技术，并落地了“5G+工业互联网”生产线。感谢您的关注！,0.8258708051901761,1,0.85,投资者问的是工业互联网APP，董秘回答的是工厂数字化和5G+工业互联网生产线，避开了是否有成熟APP的核心问题，属于避重就轻。,0,Direct,0.4619387984275818,0.4619387984275818,0.35807737708091736,0.17998383939266205,0,Direct,0.41261157393455505,0.41261157393455505,0.39547646045684814,0.19191192090511322,False,False,False
公司有做充电桩业务，产品出口海外是否会存在问题，对您公司是否会产生影响,您好！2017年公司与杭州瑞普基因科技有限公司达成战略合作，在临床靶点检测和恩沙替尼临床研究等工作中，瑞普基因承担了基因检测及数据分析，为公司产品推广和临床研究提供了高质量的服务。除此之外，公司目前没有基因检测疗法方面的布局。谢谢！,0.8921473615078823,2,0.98,投资者问充电桩出口业务影响，董秘回答基因检测合作，完全答非所问，属于典型的转移话题逃避。,0,Direct,0.8869976997375488,0.8869976997375488,0.0977925956249237,0.015209686011075974,0,Direct,0.8400396108627319,0.8400396108627319,0.13968119025230408,0.02027919515967369,False,False,False
请问公司产品可以应用在人工智能硬件设备上吗？,您好，公司生产的永磁材料可广泛应用于消费电子、节能家电、工业设备、汽车工业、风力发电、智能制造、电动工具等众多领域。公司产品的牌号众多、规格齐全，已形成了较为完整的产品集群，可以充分满足下游市场的多元化需求。谢谢！,0.8290784326736641,2,0.88,投资者问产品能否用于AI硬件设备，董秘罗列大量通用应用领域但未提及AI硬件，属于转移话题，未回答核心诉求。,1,Intermediate,0.3857881426811218,0.2830570638179779,0.3857881426811218,0.33115479350090027,2,Evasive,0.5002567768096924,0.17341017723083496,0.32633304595947266,0.5002567768096924,True,False,True
请问公司去年Q4是不是大幅盈利导致了全年亏损幅度大幅缩小？主要是哪一块业务放量？如何看待2023年激光雷达的市场？机器人端还是车端的销量会好一些？另外对车联网有何看法？,您好。关于公司2022年经营情况届时请关注公司2022年年度报告。目前国内外已有多家车企发布搭载激光雷达的量产车型，未来车载激光雷达搭载率将进一步提升，车载激光雷达应用未来有望迎来加速发展。随着国内机器人行业快速增长，相关激光雷达等核心零部件的进口替代趋势非常明显，机器人用激光雷达需求将进一步扩大。车载V2X通信终端是实现汽车电动化、网联化、智能化、共享化的重要车载智能物联设备，通过车与车、车与路侧基础设施、车与人、车与网络的全方位连接和信息交互，解决车辆超视距和盲区的信息感知难题，使车辆获得实时路况、道路信息、行人信息等一系列交通信息，有效增强驾驶安全，提升交通效率。国内多家商用车、乘用车企已开始积极布局V2X前装上车应用，未来车辆V2X设备搭载率将逐步提升。谢谢。,0.8507416244577639,2,0.92,Q4盈利及放量业务用'请关注年报'推脱；激光雷达和车联网部分仅复述行业通识，无公司具体数据或业务进展，属转移话题+推迟回答。,1,Intermediate,0.7479559779167175,0.03597032278776169,0.7479559779167175,0.21607370674610138,1,Intermediate,0.5813168883323669,0.02617747150361538,0.5813168883323669,0.3925056457519531,False,False,False
12月3日，工业和信息化部国家标准化管理委员会关于印发《国家智能制造标准体系建设指南（2021版）》的通知。通知提到，到2023年，制修订100项以上国家标准、行业标准，不断完善先进适用的智能制造标准体系。加快制定人机协作系统、工艺装备、检验检测装备等智能装备标准，请问李总，公司在山东新建的智能工厂车间是否符合智能制造的标准，另外，公司申请的国家级专特精新小巨人有进展吗？,您好，感谢您对公司的关注！公司生产车间符合生产全过程的自动化和信息化两化融合标准，按照《信息化和工业化融合管理体系要求》GB/T23001-2017建立并实施了管理体系，于2019年获得两化融合管理体系评定证书。申请国家级专特精新小巨人需根据政府相关部门出具的申报通知及要求在规定的时间内开展工作，公司将及时关注相关政策，结合公司实际情况积极组织项目申报。,0.7214684487692579,1,0.85,第一问给出了具体标准和证书信息，算直接回答；但第二问关于专精特新小巨人进展未给出实质进展，用'及时关注、积极申报'等模糊表述回避，属避重就轻。,2,Evasive,0.7117823362350464,0.02989528700709343,0.2583223879337311,0.7117823362350464,2,Evasive,0.578623354434967,0.030824650079011917,0.3905520737171173,0.578623354434967,False,False,False
公司招股说明书显示，公司参与的军工研究项目多达30多项，这意味着公司未来的需求非常可观。一款坦克或装甲车型定型需要5-15年，请问目前已定型即将投入使用的项目，有哪些？谢谢,尊敬的投资者，您好，公司项目定型相关信息属于涉密信息，公司需遵守主管部门的保密要求，敬请理解。感谢您对公司的关注，谢谢！,0.7853468113399499,0,0.95,投资者询问军工项目定型详情，董秘以涉密信息为由明确拒绝，属于合规性断言，干脆直接。,1,Intermediate,0.41655412316322327,0.24473212659358978,0.41655412316322327,0.33871376514434814,0,Direct,0.46704915165901184,0.46704915165901184,0.24291203916072845,0.2900387644767761,True,False,True
请问董秘，最近算力公司大火，你是个卖算力设备的公司，说白了就是个卖货的零售商，资金对公司股价不认可，请问公司有没有准备收购云公司什么的认自己转型。,尊敬的投资者，您好。公司有三大主营业务，算力设备销售服务业务、算力基础设施综合服务业务和云与数字化转型业务。公司经营良好，业绩稳定，业务范围已在招股书、年报中充分披露。二级市场股价受宏观政策、市场情绪、投资偏好等多种因素影响而波动，具有不确定性。公司唯有致力于提升自身经营水平，增加利润，追求可持续发展，才能为股东创造具有确定性的价值。短期逐利风险巨大，长期主义者才能获得收益。再次提醒，投资有风险，入市需小心，决策要谨慎。感谢关注。,0.9068486071193256,2,0.92,投资者核心诉求是公司是否有收购/转型计划，董秘未正面回应，而是转移话题谈现有业务、股价波动因素，并以投资风险提示等虚假安抚话术收尾，属于完全逃避。,1,Intermediate,0.6764695048332214,0.08874531090259552,0.6764695048332214,0.23478516936302185,1,Intermediate,0.7229740619659424,0.04472409933805466,0.7229740619659424,0.23230184614658356,False,False,False
我是爱康科技的老股民（持股超5年了），一直期盼爱康的异质结组件量产，被市场接受，感觉公司前景及产品都不被市场、投行所看好，股民信息有限，非常懊恼，想问董秘：爱康异质产量近况、转换效率是否又有提升、降本增效措施是否明显改善（如银浆是否实现银包铜等等）、产品订单怎么样？,尊敬的投资者您好，首先感谢您对公司超过五年的陪伴。过去的五年公司经历了困境反转，目前公司经营状况向好，截止2月底公司高效组件订单已超850MW，同比2021年1GW销售目标，仅两个月就完成2021年全年的85%以上销售目标。公司异质结电池的平均转换效率已达24.5%。公司技术团队一直致力于电池组件生产的降本增效，目前已在生产端进行120um厚度硅片的试生产、60%银包铜的可靠性测试等多方面取得了阶段性成果。感谢您的关注。,0.8063879179018483,0,0.95,回答逐一回应了产量订单(850MW)、转换效率(24.5%)、降本措施(120um硅片、60%银包铜)等核心诉求，提供了具体量化数据。,1,Intermediate,0.842413067817688,0.08920012414455414,0.842413067817688,0.06838679313659668,1,Intermediate,0.8498505353927612,0.08056552708148956,0.8498505353927612,0.06958391517400742,False,False,False
董秘，您好，请问美国禽流感流行，公司引种海兰国际的蛋鸡鸡种是否会受到影响？公司销售的商品蛋鸡鸡苗价格哪里可以查询，商品蛋鸡鸡苗价格是否和商品肉鸡鸡苗价格相同？,尊敬的投资者您好，年初以来美国、欧洲等国高致病性禽流感多发，使得家禽引种有所影响，根据中国畜牧业协会禽业分会公布的全国主要企业引进祖代蛋种鸡信息，从今年1月后祖代蛋种鸡难以入关。因公司商品代雏鸡销售价格受行业、市场等综合因素影响具有波动性，可以通过致电公司的销售服务电话问询当期价格，也可参考公司每月披露的销售情况简报。商品代蛋鸡鸡苗和肉鸡鸡苗的价格是不相同的，且商品代蛋鸡苗价格波动相对平缓。感谢您的关注。,0.5497318950271551,0,0.95,逐一回答了三个问题：引种受影响情况、价格查询渠道、蛋鸡与肉鸡苗价格不同，提供了具体信息和增量内容。,1,Intermediate,0.7145431041717529,0.21214470267295837,0.7145431041717529,0.07331221550703049,1,Intermediate,0.6240524649620056,0.33369317650794983,0.6240524649620056,0.04225432127714157,False,False,False
你好，请问贵公司新研制的磷酸铁锂软包用的是哪一家的铝塑膜？,尊敬的投资者，您好。公司的新能源材料业务主要从事新型高分子复合材料的锂离子电池外包装材料-铝塑复合膜研发、生产、销售及服务，产品主要应用于新能源汽车、消费电子、储能领域。,0.890144220655255,2,0.92,投资者问磷酸铁锂软包用的哪家铝塑膜，董秘未回答具体供应商，仅复述公司铝塑膜业务介绍，属于同义复述/转移话题。,0,Direct,0.761061429977417,0.761061429977417,0.19947586953639984,0.039462681859731674,0,Direct,0.6111510396003723,0.6111510396003723,0.30587950348854065,0.08296948671340942,False,False,False
金龙鱼近期推出调味品系列如酱油（丸庄），食醋（梁汾）在各大电商平台售价低于同行10~20%，并不断通过网红带货模式快速推广，从销售数据来看，还是比较惊人。但调味品系列本身毛利润很低，从2019年财报来看，金龙鱼单酱油（丸庄）有一定亏损，随着产品销售加大，是否会扩大损益规模？非常感谢。,您好！调味品是高毛利率的业务，公司进入调味品行业不久，目前业务进展良好。基于公司拥有较强的渠道拓展及品牌推广能力，我们有信心在调味品领域取得成功。谢谢！,0.8061832849145333,2,0.92,投资者核心诉求是丸庄酱油亏损是否会随销量扩大而扩大损益规模，董秘未回应亏损数据及趋势，仅用'业务进展良好''有信心取得成功'等虚假安抚和定性描述完全回避。,1,Intermediate,0.7789043188095093,0.039847347885370255,0.7789043188095093,0.18124836683273315,1,Intermediate,0.8042803406715393,0.04834238439798355,0.8042803406715393,0.14737722277641296,False,False,False
"董秘:1:是否就2021年上半年分红每股1元,第三季财报数据重要指标为何没有变化?2:第四季利润增幅巨大,来源是?3:2022年经营项目市场持续性如何?   谢谢!",尊敬的投资者您好！感谢您的建议，第四季度利润增幅来自于出售朗迪制药，2022年经营规划请您及时关注公司后续披露的2021年年度报告。感谢您的关注！,0.8304954157878576,1,0.85,问题1关于分红和三季报指标未变化完全未回答；问题2给出了明确来源（出售朗迪制药）；问题3用'关注年报'推脱。三问只实质回答一个，属避重就轻。,2,Evasive,0.513900101184845,0.02410295233130455,0.4619969427585602,0.513900101184845,1,Intermediate,0.7547340393066406,0.03054269589483738,0.7547340393066406,0.21472325921058655,True,False,True
尊敬的董秘您好，请问公司主要营业收入来源是什么呢？稳定吗？未来有怎样的战略规划呢？谢谢。,尊敬的投资者您好，公司是专业从事焊接钢管产品研发、制造及销售，公司主导产品有热浸镀锌钢管、高频焊管、钢塑复合管材管件、不锈钢管材管件、大口径卷制直缝埋弧焊接钢管、双面埋弧焊螺旋钢管、直缝埋弧焊钢管、直缝电阻焊钢管、FBE/2PE/3PE防腐钢管。主要营业收入均为各类管道的销售收入。只要世界上还没有出现一项新的技术能够完全替代管道在基建中的作用，该市场就是稳定的。谢谢。,0.7815729524561483,1,0.82,回答了主营业务来源和稳定性，但对'未来战略规划'完全未提及，避重就轻，属于部分响应。,0,Direct,0.5589439868927002,0.5589439868927002,0.3981238603591919,0.04293215647339821,1,Intermediate,0.6191830039024353,0.32033804059028625,0.6191830039024353,0.06047894433140755,True,False,True
董秘您好，新年快乐，作为贵司的忠实投资者，我想了解贵司在2023年的发展规划是什么？在新能源以及与龙头企业的合作方面的计划？,尊敬的投资者您好，感谢您对公司的支持。未来公司将在完善和延伸发动机核心零部件产业链条，保持行业龙头地位的同时，坚持“新型燃料内燃机零部件”和“氢能源动力系统及零部件”双线并行的发展路线，如有重大进展公司将及时履行信息披露义务。感谢您的关注。,0.9201418234507766,1,0.78,给出了战略方向（双线并行），但未提供具体规划细节、时间节点，也未回答与龙头企业合作的具体计划，属于定性代替定量、避重就轻。,2,Evasive,0.8741755485534668,0.009494850412011147,0.11632955819368362,0.8741755485534668,2,Evasive,0.8690882325172424,0.009248056448996067,0.12166368961334229,0.8690882325172424,False,False,False
"董秘：你好
请问：加拿大TANCO矿区的锂辉石，原矿生产规模12万吨/年（品位3%-3.38%），可以生产多少吨碳酸锂或氢氧化锂？公司2.5万吨锂盐，需要外采多少吨锂精矿？公司6000吨工业级碳酸锂是直接对外销售还是作为2.5万吨锂盐的原料？",您好，公司自有矿权-加拿大TANCO矿山锂辉石原矿的生产规模为12万吨/年，可生产约4000吨~5000吨的碳酸锂。公司6000吨工业级碳酸锂转电池级/高纯碳酸锂的生产线是为氟化锂提供原料的。谢谢您的关注。,0.4194091680370966,1,0.82,回答了TANCO产能和6000吨碳酸锂用途，但对'2.5万吨锂盐需外采多少锂精矿'这一核心问题完全未回应，属于避重就轻。,0,Direct,0.7751638889312744,0.7751638889312744,0.2045852243900299,0.020250873640179634,0,Direct,0.7171214818954468,0.7171214818954468,0.25669747591018677,0.026181096211075783,False,False,False
